Marca temporal;;Genero;edad;;;;;;;;;;
4/12/2023 14:23:45;2022-2023;Femenino;12;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:24:03;2022-2023;Femenino;12;5;5;5;si;5;5;5;5;5;
4/12/2023 14:24:27;2022-2023;Masculino;12;2;4;5;si;3;2;4;2;5;nada me ha encantado
4/12/2023 14:24:46;2022-2023;Masculino;12;4;5;5;si;5;4;5;5;5;nada
4/12/2023 14:25:03;2022-2023;Masculino;11;5;4;5;si;3;4;4;5;5;nada
4/12/2023 14:25:55;2022-2023;Masculino;12;4;5;5;si;4;4;5;3;4;nada
4/12/2023 14:26:19;2022-2023;Masculino;11;5;4;5;si;3;4;4;5;5;nada
4/12/2023 14:26:38;2022-2023;Masculino;13;5;4;5;si;5;5;5;5;5;mas actividades
4/12/2023 14:26:56;2022-2023;Masculino;12;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:27:20;2022-2023;Masculino;12;5;5;5;si;1;1;1;1;5;nada
4/12/2023 14:27:38;2022-2023;Masculino;12;5;5;5;si;5;5;5;4;5;nada
4/12/2023 14:27:55;2022-2023;Masculino;12;5;4;5;si;1;5;5;5;4;nada
4/12/2023 14:28:10;2022-2023;Masculino;13;5;5;5;si;5;5;5;4;5;
4/12/2023 14:28:54;2022-2023;Masculino;14;3;3;4;si;2;5;4;4;4;nada
4/12/2023 14:29:08;2022-2023;Masculino;12;4;5;4;si;5;3;3;3;3;.
4/12/2023 14:30:26;2022-2023;Femenino;14;3;4;5;si;3;2;4;5;4;nada
4/12/2023 14:30:44;2022-2023;Femenino;14;5;5;5;No;1;1;3;5;4;nada
4/12/2023 14:30:59;2022-2023;Femenino;14;5;4;5;si;4;3;3;5;4;nada
4/12/2023 14:31:19;2022-2023;Femenino;14;5;5;3;No;3;1;3;5;3;mas juegos
4/12/2023 14:31:39;2022-2023;Femenino;14;5;4;4;si;4;3;3;5;3;nada
4/12/2023 14:31:57;2022-2023;Femenino;15;4;3;4;si;4;3;2;5;4;mas actividades
4/12/2023 14:32:17;2022-2023;Femenino;16;5;4;5;si;5;4;4;4;5;nada
4/12/2023 14:32:38;2022-2023;Femenino;16;3;3;3;si;4;4;2;5;4;mas actividades
4/12/2023 14:32:56;2022-2023;Masculino;16;5;4;5;si;3;4;5;5;4;mas juegos
4/12/2023 14:34:05;2022-2023;Masculino;16;2;5;4;si;3;1;2;3;3;que las cosas fuesen más serias y que pusieran vídeos de las consecuencias del internet y que hablasen sobre mas cosas de ese tema
4/12/2023 14:34:25;2022-2023;Masculino;16;3;4;3;No;4;1;1;5;3;nada
4/12/2023 14:34:43;2022-2023;Masculino;15;3;4;3;si;3;4;3;4;5;
4/12/2023 14:35:11;2022-2023;Masculino;15;3;5;2;si;3;2;5;5;1;nada me ha encantado
4/12/2023 14:35:35;2022-2023;Masculino;16;4;3;4;si;3;3;2;4;4;
4/12/2023 14:35:53;2022-2023;Masculino;16;4;5;5;si;4;5;4;5;4;
4/12/2023 14:36:07;2022-2023;Masculino;14;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:36:27;2022-2023;Masculino;15;3;4;4;si;4;3;2;4;4;
4/12/2023 14:36:43;2022-2023;Masculino;16;3;3;3;No;1;2;2;2;2;
4/12/2023 14:37:07;2022-2023;Masculino;15;3;4;5;si;3;3;3;5;4;nada
4/12/2023 14:37:23;2022-2023;Masculino;15;2;2;4;No;3;3;2;4;4;
4/12/2023 14:37:35;2022-2023;Masculino;15;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:38:10;2022-2023;Femenino;15;3;4;3;si;4;4;2;4;4;
4/12/2023 14:38:40;2022-2023;Femenino;15;4;4;5;si;3;4;3;5;4;no cambiaria nada, siento que se habla de todo lo necesario que hay que saber
4/12/2023 14:39:05;2022-2023;Femenino;16;4;4;3;si;3;5;3;3;4;
4/12/2023 14:39:20;2022-2023;Femenino;15;4;5;5;si;5;3;4;5;5;
4/12/2023 14:39:37;2022-2023;Femenino;16;5;4;5;si;5;3;5;5;5;mas juegos
4/12/2023 14:40:05;2022-2023;Femenino;15;5;4;4;si;4;3;4;4;4;mas juegos
4/12/2023 14:40:28;2022-2023;Femenino;14;5;4;5;si;5;3;5;5;5;nada me ha encantado
4/12/2023 14:40:49;2022-2023;Femenino;14;5;4;5;si;5;3;5;5;5;
4/12/2023 14:41:02;2022-2023;Masculino;15;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:41:19;2022-2023;Masculino;15;4;3;5;si;5;4;3;2;5;nada me ha encantado
4/12/2023 14:41:38;2022-2023;Masculino;16;4;4;5;si;4;3;4;4;4; nada me ha encantado
4/12/2023 14:41:54;2022-2023;Masculino;15;3;4;2;si;3;3;1;2;5;nada
4/12/2023 14:42:13;2022-2023;Masculino;17;4;3;4;si;2;1;3;1;2;nada
4/12/2023 14:42:26;2022-2023;Masculino;16;5;4;5;si;5;4;5;5;5;
4/12/2023 14:43:12;2022-2023;Masculino;14;4;5;5;si;5;3;4;5;5;nada
4/12/2023 14:43:35;2022-2023;Masculino;15;4;3;3;si;2;3;4;4;4;
4/12/2023 14:44:17;2022-2023;Masculino;15;4;5;3;si;4;4;5;4;3;nade
4/12/2023 14:44:47;2022-2023;Masculino;15;2;5;3;si;3;4;3;4;5;
4/12/2023 14:45:10;2022-2023;Masculino;16;5;5;5;si;5;5;5;5;5;nada
4/12/2023 14:45:49;2022-2023;Femenino;16;5;5;5;si;5;5;5;5;5;
4/12/2023 14:46:12;2022-2023;Femenino;15;4;4;5;si;5;5;5;5;5;nada me ha encatado
4/12/2023 14:46:41;2022-2023;Femenino;14;4;5;5;si;5;4;5;3;4;mas actividades
4/12/2023 14:47:05;2022-2023;Femenino;15;3;3;3;si;4;1;1;2;3;
4/12/2023 14:47:48;2022-2023;Femenino;14;4;3;4;si;5;4;3;4;4;nada
4/12/2023 14:48:16;2022-2023;Femenino;14;4;4;5;si;5;4;4;3;4;mas juegos
4/12/2023 14:48:33;2022-2023;Femenino;14;3;4;5;si;3;4;4;4;4;
4/12/2023 14:48:49;2022-2023;Femenino;14;4;3;4;si;5;3;4;5;4;nada
4/12/2023 14:49:05;2022-2023;Femenino;16;3;3;4;si;4;1;2;3;4;nada
4/12/2023 14:49:28;2022-2023;Femenino;14;4;5;5;si;4;3;4;5;5;
4/12/2023 14:49:43;2022-2023;Femenino;15;4;3;5;si;5;3;4;4;5;
4/12/2023 14:50:03;2022-2023;Masculino;15;4;4;5;si;5;2;4;4;3;
4/12/2023 14:50:19;2022-2023;Masculino;15;4;4;5;si;4;3;4;4;4;
4/12/2023 14:50:33;2022-2023;Masculino;16;3;2;4;si;5;3;4;5;5;nada
4/12/2023 14:50:59;2022-2023;Masculino;15;5;4;4;si;5;4;4;5;4;mas ejemplos
4/12/2023 14:51:11;2022-2023;Masculino;14;5;5;4;si;4;4;3;4;4;
4/12/2023 14:51:28;2022-2023;Femenino;15;5;4;5;si;5;5;5;5;5;nada me ha encantado
4/12/2023 14:51:42;2022-2023;Masculino;14;3;4;4;si;5;4;3;4;5;
4/12/2023 14:51:59;2022-2023;Masculino;14;4;3;4;si;4;4;4;4;5;
4/12/2023 14:52:30;2022-2023;Masculino;14;3;4;4;si;4;2;4;4;4;nada
4/12/2023 14:52:42;2022-2023;Masculino;15;4;4;5;si;5;4;4;4;4;
4/12/2023 14:53:14;2022-2023;Masculino;15;2;3;2;si;3;3;3;2;3;
4/12/2023 14:53:28;2022-2023;Masculino;16;5;5;5;si;4;4;4;4;5;
4/12/2023 14:53:50;2022-2023;Masculino;14;4;5;4;si;4;3;3;3;4;mas ejemplos
4/12/2023 14:54:25;2022-2023;Masculino;14;3;4;4;si;3;3;3;4;3;mas interactividad
4/12/2023 14:54:39;2022-2023;Masculino;14;4;5;5;si;5;4;4;5;4;nada
4/12/2023 14:55:18;2022-2023;Femenino;15;3;3;4;si;2;2;3;4;4;mas juegos
4/12/2023 14:55:33;2022-2023;Femenino;16;5;5;5;si;5;4;4;4;5;
4/12/2023 14:55:50;2022-2023;Femenino;14;4;5;5;si;4;5;4;5;5;nada me ha encantado
4/12/2023 14:56:04;2022-2023;Femenino;14;4;3;4;si;4;3;3;4;4;nada
4/12/2023 14:56:20;2022-2023;Femenino;15;5;5;4;si;5;3;5;5;5;
4/12/2023 14:56:41;2022-2023;Femenino;14;5;5;4;si;5;3;4;5;5;nada
4/12/2023 14:57:05;2022-2023;Femenino;14;4;3;5;si;5;3;4;5;4;mas temas
4/12/2023 14:57:23;2022-2023;Femenino;14;5;5;5;si;5;4;5;5;5;nada me ha encantado
4/12/2023 14:57:44;2022-2023;Femenino;16;4;5;5;si;4;3;5;5;4;mas juegos y videos
4/12/2023 14:58:03;2022-2023;Masculino;15;5;4;4;No;3;3;3;3;3;.
4/12/2023 14:58:19;2022-2023;Masculino;14;4;4;4;si;5;4;3;5;4;mas ejemplos
4/12/2023 14:58:32;2022-2023;Masculino;15;5;4;5;si;4;3;3;3;3;.
4/12/2023 14:58:51;2022-2023;Masculino;15;2;3;4;si;3;3;3;4;3;nada me ha encantado
4/12/2023 14:59:04;2022-2023;Masculino;14;5;4;5;si;5;4;5;5;5;mas juegos
4/12/2023 14:59:33;2022-2023;Masculino;14;2;3;4;si;2;3;3;4;3;mas psicologos
4/12/2023 14:59:43;2022-2023;Masculino;14;5;5;5;si;5;5;5;5;5;
4/12/2023 15:00:01;2022-2023;Masculino;15;4;4;4;si;5;4;3;5;4;nada
4/12/2023 15:00:20;2022-2023;Masculino;16;4;4;4;si;5;4;4;4;5;nada
4/12/2023 15:00:35;2022-2023;Masculino;16;5;5;5;si;5;5;4;5;5;nada
4/12/2023 15:00:59;2022-2023;Masculino;15;3;4;3;si;4;5;5;4;4;nad
4/12/2023 15:01:16;2022-2023;Masculino;16;4;4;3;si;3;4;4;3;4;
4/12/2023 15:01:50;2022-2023;Masculino;14;4;5;5;si;5;4;4;5;4;nada me ha encantado
4/12/2023 15:02:06;2022-2023;Masculino;15;5;5;5;si;5;4;4;5;4;nada
4/12/2023 15:02:23;2022-2023;Masculino;15;4;5;5;si;5;4;5;5;5;nada
4/12/2023 15:02:53;2022-2023;Masculino;14;3;3;5;si;3;3;4;3;3;nada porque me parece que lo ha hecho muy bien y no le hace falta nada
4/12/2023 15:03:15;2022-2023;Masculino;15;4;5;3;si;5;3;4;4;5;mas temas
4/12/2023 15:03:35;2022-2023;Masculino;15;4;4;4;si;4;4;4;3;4;nada
4/12/2023 15:03:53;2022-2023;Masculino;15;5;4;5;si;4;5;5;5;5;mas ejemplos
4/12/2023 15:04:26;2022-2023;Femenino;14;2;4;5;si;5;5;5;5;5;nada
4/12/2023 15:04:45;2022-2023;Femenino;15;4;3;5;si;4;4;2;4;3;mas videos
4/12/2023 15:04:59;2022-2023;Femenino;15;3;3;3;si;4;4;3;4;4; mas juegso
4/12/2023 15:05:28;2022-2023;Femenino;15;4;5;4;si;5;5;3;5;5;
4/12/2023 15:07:37;2022-2023;Femenino;14;4;5;4;si;5;4;3;4;5;
4/12/2023 15:08:14;2022-2023;Femenino;15;3;4;4;si;4;3;4;4;4;
4/12/2023 15:08:39;2022-2023;Femenino;15;5;5;5;si;5;5;5;4;5;nada
4/12/2023 15:09:03;2022-2023;Femenino;16;4;4;4;si;4;4;4;4;4;
4/12/2023 15:09:25;2022-2023;Femenino;15;2;3;5;si;2;4;3;5;2;
4/12/2023 15:09:48;2022-2023;Masculino;15;3;2;5;No;1;2;2;3;3;musica
4/12/2023 15:10:18;2022-2023;Masculino;16;3;1;3;No;2;2;2;1;2;
4/12/2023 15:10:33;2022-2023;Masculino;15;3;3;4;si;3;3;3;3;3;.
4/12/2023 15:10:53;2022-2023;Femenino;14;3;2;5;si;5;4;2;5;4;nada
4/12/2023 15:11:08;2022-2023;Masculino;15;3;3;4;si;3;2;2;2;3;
4/12/2023 15:11:40;2022-2023;Masculino;15;2;4;5;si;3;3;3;3;3;mas tiempos
4/12/2023 15:12:01;2022-2023;Masculino;16;2;2;3;No;3;3;2;3;3;
4/12/2023 15:12:22;2022-2023;Masculino;15;3;2;4;si;2;3;2;5;4;
4/12/2023 15:12:41;2022-2023;Masculino;15;3;2;4;si;3;4;5;1;3;
4/12/2023 15:13:16;2022-2023;Masculino;14;2;3;4;si;2;3;3;4;4;
4/12/2023 15:13:44;2022-2023;Masculino;15;2;2;4;si;2;4;2;4;3;
4/12/2023 15:15:12;2022-2023;Femenino;11;5;5;5;si;5;5;5;5;5;nada
4/12/2023 15:15:30;2022-2023;Femenino;10;4;3;5;si;5;3;3;3;3;.
4/12/2023 15:15:46;2022-2023;Femenino;10;5;5;5;si;5;5;5;5;5;mas juegos
4/12/2023 15:16:02;2022-2023;Femenino;10;5;4;5;si;5;3;4;5;5;mas tiempo
4/12/2023 15:16:31;2022-2023;Femenino;11;5;5;5;si;5;4;5;5;5;mas temas 
4/12/2023 15:16:50;2022-2023;Femenino;10;5;5;5;si;5;5;5;5;5;El miedo
4/12/2023 15:17:19;2022-2023;Femenino;11;5;4;5;si;4;4;3;5;5;mas sesiones
4/12/2023 15:17:57;2022-2023;Femenino;10;5;5;5;si;5;5;4;5;5;nada me ha encantado
4/12/2023 15:18:24;2022-2023;Femenino;12;3;4;5;si;4;2;3;5;5;mas informacion y juegos
4/12/2023 15:18:49;2022-2023;Femenino;10;5;4;5;si;5;3;4;5;5;nada me ha encantado
4/12/2023 15:19:14;2022-2023;Femenino;10;5;4;5;si;5;5;5;5;5;hacer dibujos 
4/12/2023 15:20:17;2022-2023;Femenino;10;5;5;5;si;5;4;5;5;5;nada me ha encantado
4/12/2023 15:20:34;2022-2023;Masculino;10;5;4;5;si;5;5;5;5;5;mas juegos 
4/12/2023 15:20:47;2022-2023;Masculino;10;4;4;5;si;5;4;4;4;5;
4/12/2023 15:21:01;2022-2023;Masculino;10;5;5;5;si;5;3;3;3;3;.
4/12/2023 15:21:16;2022-2023;Masculino;10;5;5;5;si;4;3;3;3;3;.
4/12/2023 15:21:31;2022-2023;Masculino;11;2;3;5;si;3;2;3;5;4;
4/12/2023 15:21:47;2022-2023;Masculino;10;5;4;5;si;5;3;3;3;3;.
4/12/2023 15:22:06;2022-2023;Masculino;10;5;5;5;si;4;3;3;3;3;.
4/12/2023 15:22:23;2022-2023;Masculino;10;5;4;5;si;3;5;4;4;5;
4/12/2023 15:22:46;2022-2023;Masculino;10;4;5;4;si;4;4;4;5;5;nada me ha encantado
4/12/2023 15:23:04;2022-2023;Masculino;10;5;5;5;si;5;3;3;3;3;.
4/12/2023 15:23:16;2022-2023;Masculino;10;5;4;5;No;5;5;4;4;5;
4/12/2023 15:24:23;2022-2023;Femenino;11;3;5;4;si;5;3;4;5;5;mas juegos
4/12/2023 15:24:37;2022-2023;Femenino;11;4;4;5;si;4;4;5;5;5;nada
4/12/2023 15:24:53;2022-2023;Femenino;12;4;4;4;si;3;4;5;4;5;
4/12/2023 15:25:11;2022-2023;Femenino;12;4;4;5;si;5;4;3;5;4;mas actividades
4/12/2023 15:25:46;2022-2023;Femenino;11;5;4;5;si;5;4;5;5;4;a mi me parece que está genial y que no hay que cambiar nada
4/12/2023 15:26:26;2022-2023;Femenino;11;5;4;5;si;5;3;5;5;4;a mi me parece que esta genial y que no hay que cambiar nada
4/12/2023 15:26:44;2022-2023;Femenino;12;5;4;5;si;5;4;5;5;5;
4/12/2023 15:26:59;2022-2023;Femenino;12;5;5;5;si;5;5;5;5;5;NADA
4/12/2023 15:27:21;2022-2023;Femenino;11;4;5;5;si;5;4;4;5;4;mas juegos
4/12/2023 15:27:40;2022-2023;Femenino;11;5;5;4;si;5;4;4;5;5;mas juegos
4/12/2023 15:27:52;2022-2023;Femenino;11;5;5;5;si;5;3;4;5;5;
4/12/2023 15:28:13;2022-2023;Femenino;11;4;4;4;si;5;3;4;5;5;nada me ha encantado
4/12/2023 15:28:50;2022-2023;Femenino;11;4;5;5;si;4;5;3;4;4;me parece divertido y a la vez explicativo no cambiaria nada
4/12/2023 15:29:10;2022-2023;Femenino;11;4;4;5;si;4;2;4;4;5;nada me ha encantado
4/12/2023 15:29:25;2022-2023;Masculino;11;5;5;5;si;5;3;4;5;5;
4/12/2023 15:29:36;2022-2023;Masculino;11;5;5;5;si;5;4;5;5;5;nada
4/12/2023 15:30:30;2022-2023;Masculino;11;4;4;5;si;5;4;5;4;5;nada me ha encantado
4/12/2023 15:30:52;2022-2023;Masculino;11;4;4;5;si;5;3;5;5;5;nada me ha encantado
4/12/2023 15:31:09;2022-2023;Masculino;12;4;3;5;si;4;3;4;5;5;nada me ha encantado
4/12/2023 15:31:28;2022-2023;Masculino;12;3;4;5;si;3;2;3;5;5;
4/12/2023 15:31:59;2022-2023;Masculino;11;5;5;5;si;5;4;5;5;5;está genial la sesión, yo no cambiaría nada
4/12/2023 15:32:17;2022-2023;Masculino;11;4;5;5;si;5;4;5;5;5;nada me ha encantado
4/12/2023 15:32:37;2022-2023;Masculino;12;3;4;4;si;4;3;4;5;5;mas juegos
4/12/2023 15:32:51;2022-2023;Masculino;11;4;4;4;si;3;3;4;5;4;nada
4/12/2023 15:33:08;2022-2023;Masculino;11;5;4;5;si;5;4;5;5;5;nada
4/12/2023 15:33:27;2022-2023;Masculino;11;4;4;4;si;3;3;2;4;3;mas actividades
4/12/2023 15:34:16;2022-2023;Femenino;11;5;5;4;si;5;4;4;5;5;mas charla
4/12/2023 15:34:29;2022-2023;Femenino;11;5;3;5;si;4;2;3;4;4;
